window_end,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,packet_rate,byte_rate,syn_count,avg_packet_size
1782833531.453,10.231.201.83,10.231.201.145,50549,5002,TCP,1,58,0.79,46.09,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,41511,TCP,1,58,0.79,46.09,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1875,TCP,1,58,0.79,46.1,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5950,TCP,1,58,0.79,46.1,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5221,TCP,1,58,0.79,46.1,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2000,TCP,1,58,0.79,46.11,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2103,TCP,1,58,0.79,46.11,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,7777,TCP,1,58,0.8,46.11,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8086,TCP,1,58,0.8,46.12,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,119,TCP,1,58,0.8,46.12,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3017,TCP,1,58,0.8,46.13,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8194,TCP,1,58,0.8,46.13,1,58.0
1782833531.453,10.231.201.145,10.231.201.83,5550,50549,TCP,1,60,0.8,47.72,0,60.0
1782833531.453,10.231.201.83,10.231.201.145,50549,56737,TCP,1,58,0.8,46.13,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1030,TCP,1,58,0.8,46.14,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3001,TCP,1,58,0.8,46.14,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,705,TCP,1,58,0.8,46.14,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5952,TCP,1,58,0.8,46.15,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,20000,TCP,1,58,0.8,46.15,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1783,TCP,1,58,0.8,46.15,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1641,TCP,1,58,0.8,46.15,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,32776,TCP,1,58,0.8,46.16,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3390,TCP,1,58,0.8,46.16,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1086,TCP,1,58,0.8,46.16,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,146,TCP,1,58,0.8,46.17,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,389,TCP,1,58,0.8,46.17,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3128,TCP,1,58,0.8,46.17,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1053,TCP,1,58,0.8,46.18,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,32777,TCP,1,58,0.8,46.18,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,10566,TCP,1,58,0.8,46.18,1,58.0
1782833531.453,10.231.201.145,10.231.201.83,5907,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2525,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,42,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5054,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1839,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8443,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,10621,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,6689,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1311,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,9200,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,4126,50549,TCP,1,60,0.8,47.81,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3404,50549,TCP,1,60,0.8,47.88,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,10003,50549,TCP,1,60,0.8,47.88,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,27356,50549,TCP,1,60,0.8,47.88,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,7000,50549,TCP,1,60,0.8,47.88,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,7938,50549,TCP,1,60,0.8,47.88,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3995,50549,TCP,1,60,0.8,47.88,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,544,50549,TCP,1,60,0.8,47.88,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2048,50549,TCP,1,60,0.8,47.91,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,4321,50549,TCP,1,60,0.8,47.91,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5002,50549,TCP,1,60,0.8,47.92,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,41511,50549,TCP,1,60,0.8,47.94,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1875,50549,TCP,1,60,0.8,47.94,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5950,50549,TCP,1,60,0.8,47.94,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5221,50549,TCP,1,60,0.8,47.96,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2000,50549,TCP,1,60,0.8,47.96,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2103,50549,TCP,1,60,0.8,47.98,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,7777,50549,TCP,1,60,0.8,47.98,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8086,50549,TCP,1,60,0.8,48.01,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,119,50549,TCP,1,60,0.8,48.01,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3017,50549,TCP,1,60,0.8,48.03,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8194,50549,TCP,1,60,0.8,48.03,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,56737,50549,TCP,1,60,0.8,48.03,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1030,50549,TCP,1,60,0.8,48.06,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3001,50549,TCP,1,60,0.8,48.06,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,705,50549,TCP,1,60,0.8,48.06,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5952,50549,TCP,1,60,0.8,48.08,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,20000,50549,TCP,1,60,0.8,48.08,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1783,50549,TCP,1,60,0.8,48.1,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1641,50549,TCP,1,60,0.8,48.1,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,32776,50549,TCP,1,60,0.8,48.13,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3390,50549,TCP,1,60,0.8,48.13,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1086,50549,TCP,1,60,0.8,48.16,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,146,50549,TCP,1,60,0.8,48.16,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,389,50549,TCP,1,60,0.8,48.16,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3128,50549,TCP,1,60,0.8,48.16,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1053,50549,TCP,1,60,0.8,48.19,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,32777,50549,TCP,1,60,0.8,48.19,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,10566,50549,TCP,1,60,0.8,48.22,0,60.0
1782833531.453,10.231.201.83,10.231.201.145,50549,9929,TCP,1,58,0.8,46.62,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1093,TCP,1,58,0.8,46.63,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,667,TCP,1,58,0.8,46.63,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,52673,TCP,1,58,0.8,46.63,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,54045,TCP,1,58,0.8,46.63,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,32785,TCP,1,58,0.8,46.64,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,54328,TCP,1,58,0.8,46.64,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,64623,TCP,1,58,0.8,46.64,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1124,TCP,1,58,0.8,46.65,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1007,TCP,1,58,0.8,46.65,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3527,TCP,1,58,0.8,46.65,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5555,TCP,1,58,0.8,46.66,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,32771,TCP,1,58,0.8,46.66,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5730,TCP,1,58,0.8,46.66,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1334,TCP,1,58,0.8,46.66,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2144,TCP,1,58,0.8,46.67,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5566,TCP,1,58,0.8,46.67,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,9003,TCP,1,58,0.8,46.67,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1065,TCP,1,58,0.8,46.68,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8099,TCP,1,58,0.8,46.68,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,15660,TCP,1,58,0.8,46.69,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,10004,TCP,1,58,0.81,46.69,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5911,TCP,1,58,0.81,46.69,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,616,TCP,1,58,0.81,46.7,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8222,TCP,1,58,0.81,46.7,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,902,TCP,1,58,0.81,46.7,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,6565,TCP,1,58,0.81,46.7,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3945,TCP,1,58,0.81,46.71,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,7001,TCP,1,58,0.81,46.71,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,999,TCP,1,58,0.81,46.72,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5030,TCP,1,58,0.81,46.72,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,37,TCP,1,58,0.81,46.73,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3551,TCP,1,58,0.81,46.73,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2967,TCP,1,58,0.81,46.73,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8254,TCP,1,58,0.81,46.73,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1047,TCP,1,58,0.81,46.74,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,16000,TCP,1,58,0.81,46.74,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,7627,TCP,1,58,0.81,46.74,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,50500,TCP,1,58,0.81,46.75,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,9011,TCP,1,58,0.81,46.75,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,7999,TCP,1,58,0.81,46.75,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,7002,TCP,1,58,0.81,46.76,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5987,TCP,1,58,0.81,46.77,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5811,TCP,1,58,0.81,46.77,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8500,TCP,1,58,0.81,46.78,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1104,TCP,1,58,0.81,46.78,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,4001,TCP,1,58,0.81,46.79,1,58.0
1782833531.453,10.231.201.145,10.231.201.83,9929,50549,TCP,1,60,0.81,48.4,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1093,50549,TCP,1,60,0.81,48.4,0,60.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5003,TCP,1,58,0.81,46.79,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,55600,TCP,1,58,0.81,46.79,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,524,TCP,1,58,0.81,46.79,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5080,TCP,1,58,0.81,46.88,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2500,TCP,1,58,0.81,46.89,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3814,TCP,1,58,0.81,46.89,1,58.0
1782833531.453,10.231.201.145,10.231.201.83,667,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,52673,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,54045,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,32785,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,54328,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,64623,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1124,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5566,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1007,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,9003,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3527,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1065,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5555,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8099,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,32771,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,15660,50549,TCP,1,60,0.81,48.51,0,60.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1198,TCP,1,58,0.81,46.9,1,58.0
1782833531.453,10.231.201.145,10.231.201.83,5730,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,10004,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1334,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5911,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2144,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,616,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8222,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,902,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,6565,50549,TCP,1,60,0.81,48.52,0,60.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2135,TCP,1,58,0.81,46.9,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8002,TCP,1,58,0.81,46.91,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,17877,TCP,1,58,0.81,46.91,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,425,TCP,1,58,0.81,46.91,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1761,TCP,1,58,0.81,46.92,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1152,TCP,1,58,0.81,46.92,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,70,TCP,1,58,0.81,46.92,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1105,TCP,1,58,0.81,46.93,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1112,TCP,1,58,0.81,46.93,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,6779,TCP,1,58,0.81,46.93,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8649,TCP,1,58,0.81,46.93,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,48080,TCP,1,58,0.81,46.94,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5200,TCP,1,58,0.81,46.94,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2170,TCP,1,58,0.81,46.94,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2001,TCP,1,58,0.81,46.95,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3269,TCP,1,58,0.81,46.95,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1077,TCP,1,58,0.81,46.96,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,10215,TCP,1,58,0.81,46.96,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3211,TCP,1,58,0.81,46.96,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3800,TCP,1,58,0.81,46.97,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5810,TCP,1,58,0.81,46.97,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1277,TCP,1,58,0.81,46.97,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,6699,TCP,1,58,0.81,46.97,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2604,TCP,1,58,0.81,46.98,1,58.0
1782833531.453,10.231.201.145,10.231.201.83,3945,50549,TCP,1,60,0.81,48.67,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,7001,50549,TCP,1,60,0.81,48.67,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,999,50549,TCP,1,60,0.81,48.67,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5030,50549,TCP,1,60,0.81,48.67,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,37,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3551,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2967,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8254,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1047,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,16000,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,7627,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,50500,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,9011,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,7999,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,7002,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5987,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5811,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8500,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1104,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,4001,50549,TCP,1,60,0.81,48.71,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5003,50549,TCP,1,60,0.81,48.72,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,55600,50549,TCP,1,60,0.81,48.73,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,524,50549,TCP,1,60,0.81,48.76,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5080,50549,TCP,1,60,0.81,48.76,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2500,50549,TCP,1,60,0.81,48.76,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3814,50549,TCP,1,60,0.81,48.77,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1198,50549,TCP,1,60,0.81,48.77,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2135,50549,TCP,1,60,0.81,48.79,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8002,50549,TCP,1,60,0.81,48.79,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,17877,50549,TCP,1,60,0.81,48.82,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,425,50549,TCP,1,60,0.81,48.82,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1761,50549,TCP,1,60,0.81,48.85,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1152,50549,TCP,1,60,0.81,48.85,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,70,50549,TCP,1,60,0.81,48.85,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1105,50549,TCP,1,60,0.81,48.85,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1112,50549,TCP,1,60,0.81,48.87,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,6779,50549,TCP,1,60,0.81,48.87,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,8649,50549,TCP,1,60,0.81,48.9,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,48080,50549,TCP,1,60,0.81,48.9,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5200,50549,TCP,1,60,0.82,48.92,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2170,50549,TCP,1,60,0.82,48.92,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2001,50549,TCP,1,60,0.82,48.92,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3269,50549,TCP,1,60,0.82,48.95,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1077,50549,TCP,1,60,0.82,48.95,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,10215,50549,TCP,1,60,0.82,48.98,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3211,50549,TCP,1,60,0.82,48.98,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,3800,50549,TCP,1,60,0.82,48.98,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,5810,50549,TCP,1,60,0.82,49.01,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,1277,50549,TCP,1,60,0.82,49.01,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,6699,50549,TCP,1,60,0.82,49.01,0,60.0
1782833531.453,10.231.201.145,10.231.201.83,2604,50549,TCP,1,60,0.82,49.02,0,60.0
1782833531.453,10.231.201.83,10.231.201.145,50549,15742,TCP,1,58,0.82,47.4,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1201,TCP,1,58,0.82,47.4,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1600,TCP,1,58,0.82,47.4,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1108,TCP,1,58,0.82,47.41,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5414,TCP,1,58,0.82,47.41,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1035,TCP,1,58,0.82,47.41,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,58080,TCP,1,58,0.82,47.42,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,427,TCP,1,58,0.82,47.42,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1074,TCP,1,58,0.82,47.42,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2045,TCP,1,58,0.82,47.43,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8011,TCP,1,58,0.82,47.43,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,6666,TCP,1,58,0.82,47.43,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5225,TCP,1,58,0.82,47.43,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3324,TCP,1,58,0.82,47.44,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,62078,TCP,1,58,0.82,47.44,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,20828,TCP,1,58,0.82,47.44,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1117,TCP,1,58,0.82,47.45,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,9618,TCP,1,58,0.82,47.45,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,49163,TCP,1,58,0.82,47.45,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2608,TCP,1,58,0.82,47.46,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8193,TCP,1,58,0.82,47.46,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,11111,TCP,1,58,0.82,47.47,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,555,TCP,1,58,0.82,47.47,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,49153,TCP,1,58,0.82,47.48,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1000,TCP,1,58,0.82,47.48,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,9575,TCP,1,58,0.82,47.48,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,14000,TCP,1,58,0.82,47.49,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,60443,TCP,1,58,0.82,47.49,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1216,TCP,1,58,0.82,47.49,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,8181,TCP,1,58,0.82,47.5,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2040,TCP,1,58,0.82,47.5,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2557,TCP,1,58,0.82,47.5,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,2260,TCP,1,58,0.82,47.51,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,5060,TCP,1,58,0.82,47.51,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1972,TCP,1,58,0.82,47.51,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,1455,TCP,1,58,0.82,47.52,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,3367,TCP,1,58,0.82,47.52,1,58.0
1782833531.453,10.231.201.83,10.231.201.145,50549,55055,TCP,1,58,0.82,47.52,1,58.0
